timestamp_ns	dev_addr	fcnt	gw_id	src_ip	tenant_id
1776140297436650151	1955158624	0	3	10.0.1.3	1
1776140297446828835	1870314309	0	3	10.0.1.3	1
1776140297447278862	2082966362	0	3	10.0.1.3	1
1776140297454303907	172475835	0	3	10.0.1.3	1
1776140297461074614	1448171685	0	3	10.0.1.3	1
1776140297468394281	1047859235	0	3	10.0.1.3	1
1776140297471740787	1161823047	0	3	10.0.1.3	1
1776140297477132299	1511594041	0	3	10.0.1.3	1
1776140297481468017	357265650	0	3	10.0.1.3	1
1776140297481733579	62163760	0	3	10.0.1.3	1
1776140297481961918	120515122	0	3	10.0.1.3	1
1776140297482270319	524410000	0	3	10.0.1.3	1
1776140297483640375	1467020342	0	3	10.0.1.3	1
1776140297487601973	498620881	0	3	10.0.1.3	1
1776140297509353689	504165263	0	10	10.0.1.10	1
1776140297512379503	1469736883	0	10	10.0.1.10	1
1776140297513534243	488523065	0	10	10.0.1.10	1
1776140297513888836	1632881477	0	10	10.0.1.10	1
1776140297524418836	884874386	0	10	10.0.1.10	1
1776140297526371563	1068732279	0	10	10.0.1.10	1
1776140297527202132	1252320409	0	10	10.0.1.10	1
1776140297529019089	986920129	0	10	10.0.1.10	1
1776140297533845259	32958717	0	4	10.0.1.4	1
1776140297536257965	160692447	0	4	10.0.1.4	1
1776140297537963971	1678312776	0	4	10.0.1.4	1
1776140297539059783	569132089	0	4	10.0.1.4	1
1776140297539875047	853588939	0	4	10.0.1.4	1
1776140297542104039	1145945195	0	4	10.0.1.4	1
1776140297545176514	194088143	0	4	10.0.1.4	1
1776140297545579456	2100964273	0	4	10.0.1.4	1
1776140297546558778	215837656	0	4	10.0.1.4	1
1776140297547481681	696589296	0	4	10.0.1.4	1
1776140297548349590	924892836	0	4	10.0.1.4	1
1776140297551244714	386669227	0	4	10.0.1.4	1
1776140297551948209	1308873641	0	4	10.0.1.4	1
1776140297552694923	821507630	0	4	10.0.1.4	1
1776140297556574780	214129242	0	2	10.0.1.2	1
1776140297569726854	1346040980	0	2	10.0.1.2	1
1776140297570232648	1338439372	0	1	10.0.1.1	1
1776140297573168735	1325984103	0	2	10.0.1.2	1
1776140297573651707	705589223	0	5	10.0.1.5	1
1776140297576739055	2048999174	0	5	10.0.1.5	1
1776140297582329078	1905760050	0	5	10.0.1.5	1
1776140297588271485	617141710	0	5	10.0.1.5	1
1776140297591551735	643098500	0	1	10.0.1.1	1
1776140297592606509	375958582	0	2	10.0.1.2	1
1776140297594645232	769794169	0	1	10.0.1.1	1
1776140297596281021	1464155146	0	1	10.0.1.1	1
