timestamp_ns	dev_addr	fcnt	gw_id	src_ip	tenant_id
1776136973185001228	3128729228	0	6	10.0.1.6	2
1776136973194398330	3542997242	0	7	10.0.1.7	2
1776136973195938174	3553615832	0	6	10.0.1.6	2
1776136973196358207	3977872721	0	7	10.0.1.7	2
1776136973203186411	4125163832	0	7	10.0.1.7	2
1776136973204121976	4289439510	0	7	10.0.1.7	2
1776136973204372304	2874538361	0	6	10.0.1.6	2
1776136973206492788	3635055455	0	6	10.0.1.6	2
1776136973208700919	4021333295	0	7	10.0.1.7	2
1776136973210500870	3698919954	0	5	10.0.1.5	2
1776136973210947972	2827508298	0	6	10.0.1.6	2
1776136973211532184	3100276082	0	7	10.0.1.7	2
1776136973212673329	4020911913	0	6	10.0.1.6	2
1776136973215147578	2478971848	0	5	10.0.1.5	2
1776136973215483562	3637839798	0	7	10.0.1.7	2
1776136973217030556	2777486158	0	7	10.0.1.7	2
1776136973217608257	3155707033	0	5	10.0.1.5	2
1776136973218054129	2358888647	0	6	10.0.1.6	2
1776136973220212928	2512520756	0	7	10.0.1.7	2
1776136973220511489	2317066885	0	7	10.0.1.7	2
1776136973224832808	4087572061	0	6	10.0.1.6	2
1776136973225123077	2664661692	0	7	10.0.1.7	2
1776136973225382511	3976635696	0	1	10.0.1.1	2
1776136973226268280	3857188730	0	6	10.0.1.6	2
1776136973226772050	3137795550	0	7	10.0.1.7	2
1776136973232205712	3276954995	0	2	10.0.1.2	2
1776136973232755934	2695793574	0	7	10.0.1.7	2
1776136973233425552	3992906944	0	1	10.0.1.1	2
1776136973234011177	3690917561	0	5	10.0.1.5	2
1776136973234626754	2963547610	0	1	10.0.1.1	2
1776136973235287498	3027906024	0	2	10.0.1.2	2
1776136973239378477	2294416087	0	5	10.0.1.5	2
1776136973241638823	2224576380	0	8	10.0.1.8	2
1776136973247550166	4228832593	0	2	10.0.1.2	2
1776136973248261877	3751152209	0	8	10.0.1.8	2
1776136973252313914	3508446744	0	5	10.0.1.5	2
1776136973257053112	2246248500	0	5	10.0.1.5	2
1776136973260102858	2952448758	0	5	10.0.1.5	2
1776136973261855929	2460092401	0	5	10.0.1.5	2
1776136973263440527	3478301526	0	1	10.0.1.1	2
1776136973264177673	3079430277	0	2	10.0.1.2	2
1776136973268318976	3362804910	0	5	10.0.1.5	2
1776136973269003409	3849406260	0	8	10.0.1.8	2
1776136973278464447	4017597448	0	5	10.0.1.5	2
1776136973279882337	2692895835	0	8	10.0.1.8	2
1776136973298663591	3288154638	0	4	10.0.1.4	2
1776136973308977330	3542997242	1	7	10.0.1.7	2
1776136973311370018	3977872721	1	7	10.0.1.7	2
1776136973313083079	4125163832	1	7	10.0.1.7	2
1776136973314232331	4289439510	1	7	10.0.1.7	2
1776136973319644887	4021333295	1	7	10.0.1.7	2
1776136973321332318	3100276082	1	7	10.0.1.7	2
