timestamp_ns	dev_addr	fcnt	gw_id	src_ip	tenant_id
1774860296355750754	3879564284	0	1	10.0.1.1	2
1774860296356114602	2463923878	0	1	10.0.1.1	2
1774860296356331475	2246726857	0	1	10.0.1.1	2
1774860296356996665	4260470163	0	1	10.0.1.1	2
1774860296357370144	3460184508	0	1	10.0.1.1	2
1774860296357601347	3797801941	0	1	10.0.1.1	2
1774860296358504697	4050448175	0	1	10.0.1.1	2
1774860296358695438	3383727494	0	1	10.0.1.1	2
1774860296359420958	2972071132	0	1	10.0.1.1	2
1774860296359762261	3005731634	0	1	10.0.1.1	2
1774860296360159180	2464390691	0	1	10.0.1.1	2
1774860296360666033	4064456017	0	1	10.0.1.1	2
1774860296360985684	3995265693	0	1	10.0.1.1	2
1774860296361294499	2617441412	0	1	10.0.1.1	2
1774860296361706010	3874296414	0	1	10.0.1.1	2
1774860296362010633	3641942807	0	1	10.0.1.1	2
1774860296362517989	3145096940	0	1	10.0.1.1	2
1774860296363659420	2408099260	0	1	10.0.1.1	2
1774860296364575341	3879564284	0	2	10.0.1.2	2
1774860296367263434	3879564284	0	5	10.0.1.5	2
1774860296367665251	2463923878	0	5	10.0.1.5	2
1774860296368168363	2246726857	0	3	10.0.1.3	2
1774860296368520560	2246726857	0	2	10.0.1.2	2
1774860296368913599	4260470163	0	3	10.0.1.3	2
1774860296369164341	2246726857	0	5	10.0.1.5	2
1774860296369395794	3797801941	0	3	10.0.1.3	2
1774860296369565641	3797801941	0	2	10.0.1.2	2
1774860296369758991	3460184508	0	5	10.0.1.5	2
1774860296370263925	3125482419	0	2	10.0.1.2	2
1774860296370635678	3125482419	0	3	10.0.1.3	2
1774860296372279008	4050448175	0	2	10.0.1.2	2
1774860296374394214	3383727494	0	3	10.0.1.3	2
1774860296374945048	2972071132	0	5	10.0.1.5	2
1774860296375696094	3383727494	0	2	10.0.1.2	2
1774860296376394877	3690119745	0	2	10.0.1.2	2
1774860296377266305	2464390691	0	3	10.0.1.3	2
1774860296378341939	3624141543	0	5	10.0.1.5	2
1774860296378959613	2972071132	0	2	10.0.1.2	2
1774860296379539665	3995265693	0	5	10.0.1.5	2
1774860296380162128	4064456017	0	3	10.0.1.3	2
1774860296380812724	2246726857	0	4	10.0.1.4	2
1774860296381307654	2464390691	0	2	10.0.1.2	2
1774860296381885261	3995265693	0	3	10.0.1.3	2
1774860296382287791	4049005701	0	5	10.0.1.5	2
1774860296383340136	3460184508	0	4	10.0.1.4	2
1774860296384632830	2617441412	0	5	10.0.1.5	2
1774860296385183159	3819128749	0	3	10.0.1.3	2
1774860296385426081	3797801941	0	4	10.0.1.4	2
1774860296387020603	3874296414	0	5	10.0.1.5	2
1774860296387594978	3874296414	0	3	10.0.1.3	2
1774860296388918265	3690119745	0	4	10.0.1.4	2
1774860296389173424	3145096940	0	5	10.0.1.5	2
1774860296389442997	3874296414	0	2	10.0.1.2	2
1774860296390260082	3344503485	0	5	10.0.1.5	2
1774860296390865332	3145096940	0	3	10.0.1.3	2
1774860296391222075	3005731634	0	4	10.0.1.4	2
1774860296391794215	3344503485	0	2	10.0.1.2	2
1774860296392291622	2464390691	0	4	10.0.1.4	2
1774860296392601116	4117735491	0	5	10.0.1.5	2
1774860296393832691	4117735491	0	2	10.0.1.2	2
1774860296394465453	4064456017	0	4	10.0.1.4	2
1774860296394760641	2408099260	0	5	10.0.1.5	2
1774860296395341659	2408099260	0	3	10.0.1.3	2
1774860296395957247	2408099260	0	2	10.0.1.2	2
1774860296396234083	3995265693	0	4	10.0.1.4	2
1774860296396699141	3819128749	0	4	10.0.1.4	2
1774860296397105929	2617441412	0	4	10.0.1.4	2
1774860296397420894	3874296414	0	4	10.0.1.4	2
1774860296397974692	3641942807	0	4	10.0.1.4	2
1774860296398612554	3145096940	0	4	10.0.1.4	2
1774860296399025032	3344503485	0	4	10.0.1.4	2
1774860296399580791	4117735491	0	4	10.0.1.4	2
1774860296400040834	2408099260	0	4	10.0.1.4	2
1774860296491486826	3879564284	1	2	10.0.1.2	2
1774860296493743000	2246726857	1	2	10.0.1.2	2
1774860296496481309	3879564284	1	5	10.0.1.5	2
1774860296497696331	3797801941	1	2	10.0.1.2	2
1774860296498482791	3125482419	1	2	10.0.1.2	2
1774860296498903108	2463923878	1	5	10.0.1.5	2
1774860296499137092	3879564284	1	1	10.0.1.1	2
1774860296500351873	2246726857	1	5	10.0.1.5	2
1774860296500687610	2463923878	1	1	10.0.1.1	2
1774860296501230286	4050448175	1	2	10.0.1.2	2
1774860296502474626	2246726857	1	1	10.0.1.1	2
1774860296502654296	3383727494	1	2	10.0.1.2	2
1774860296502920846	3460184508	1	5	10.0.1.5	2
1774860296503200587	4260470163	1	1	10.0.1.1	2
1774860296503424329	3690119745	1	2	10.0.1.2	2
1774860296504217384	2972071132	1	2	10.0.1.2	2
1774860296504777744	3460184508	1	1	10.0.1.1	2
1774860296505626246	3797801941	1	1	10.0.1.1	2
1774860296505877809	2464390691	1	2	10.0.1.2	2
1774860296506084403	2972071132	1	5	10.0.1.5	2
1774860296507165673	4050448175	1	1	10.0.1.1	2
1774860296507707383	3624141543	1	5	10.0.1.5	2
1774860296507915910	3383727494	1	1	10.0.1.1	2
1774860296508455671	3995265693	1	5	10.0.1.5	2
1774860296509983455	4049005701	1	5	10.0.1.5	2
