timestamp_ns	dev_addr	fcnt	gw_id	src_ip	tenant_id
1774860969781765973	2898369394	0	5	10.0.1.5	2
1774860969783790136	4018635622	0	5	10.0.1.5	2
1774860969785297358	2626208332	0	5	10.0.1.5	2
1774860969786651004	2745779158	0	5	10.0.1.5	2
1774860969790378047	3808189964	0	5	10.0.1.5	2
1774860969792000023	2901564217	0	5	10.0.1.5	2
1774860969796316734	4259642430	0	5	10.0.1.5	2
1774860969797534745	2889841059	0	5	10.0.1.5	2
1774860969800028914	4119844090	0	2	10.0.1.2	2
1774860969801778251	3909572108	0	2	10.0.1.2	2
1774860969804688181	3241424006	0	2	10.0.1.2	2
1774860969806624776	2858622573	0	2	10.0.1.2	2
1774860969806889898	2708439015	0	2	10.0.1.2	2
1774860969808713198	3564894126	0	4	10.0.1.4	2
1774860969809304817	3003182825	0	4	10.0.1.4	2
1774860969810319347	3606737687	0	4	10.0.1.4	2
1774860969812080965	3959232199	0	4	10.0.1.4	2
1774860969812345607	2576063033	0	1	10.0.1.1	2
1774860969815440693	2229640354	0	4	10.0.1.4	2
1774860969818732783	3836325298	0	4	10.0.1.4	2
1774860969819547920	2296563577	0	1	10.0.1.1	2
1774860969822172733	4030909294	0	1	10.0.1.1	2
1774860969824485783	3428610663	0	1	10.0.1.1	2
1774860969829511800	2206755353	0	3	10.0.1.3	2
1774860969830526241	3394290607	0	3	10.0.1.3	2
1774860969917701550	2898369394	1	5	10.0.1.5	2
1774860969918614554	4018635622	1	5	10.0.1.5	2
1774860969920010813	2626208332	1	5	10.0.1.5	2
1774860969920549666	2745779158	1	5	10.0.1.5	2
1774860969922599412	3808189964	1	5	10.0.1.5	2
1774860969923195751	2901564217	1	5	10.0.1.5	2
1774860969925860038	4259642430	1	5	10.0.1.5	2
1774860969926856800	2889841059	1	5	10.0.1.5	2
1774860969929041143	4119844090	1	2	10.0.1.2	2
1774860969930156743	3909572108	1	2	10.0.1.2	2
1774860969933098153	3241424006	1	2	10.0.1.2	2
1774860969934527692	2858622573	1	2	10.0.1.2	2
1774860969935889450	2708439015	1	2	10.0.1.2	2
1774860969939153204	3564894126	1	4	10.0.1.4	2
1774860969939914215	3003182825	1	4	10.0.1.4	2
1774860969941143523	3606737687	1	4	10.0.1.4	2
1774860969942252067	3959232199	1	4	10.0.1.4	2
1774860969944335130	2229640354	1	4	10.0.1.4	2
1774860969946542203	3836325298	1	4	10.0.1.4	2
1774860969947154751	2576063033	1	1	10.0.1.1	2
1774860969951313280	2296563577	1	1	10.0.1.1	2
1774860969954597266	4030909294	1	1	10.0.1.1	2
1774860969956661415	3428610663	1	1	10.0.1.1	2
1774860969963192132	2206755353	1	3	10.0.1.3	2
1774860969964094900	3394290607	1	3	10.0.1.3	2
1774860970048256877	2898369394	2	5	10.0.1.5	2
1774860970049760468	4018635622	2	5	10.0.1.5	2
1774860970050793203	2626208332	2	5	10.0.1.5	2
1774860970051345881	2745779158	2	5	10.0.1.5	2
1774860970053798257	3808189964	2	5	10.0.1.5	2
1774860970054368529	2901564217	2	5	10.0.1.5	2
1774860970057427249	4259642430	2	5	10.0.1.5	2
1774860970057941340	2889841059	2	5	10.0.1.5	2
1774860970059712155	4119844090	2	2	10.0.1.2	2
