timestamp_ns	dev_addr	fcnt	gw_id	src_ip	tenant_id
1774860738151242442	1955158624	0	7	10.0.1.7	1
1774860738155105869	1870314309	0	7	10.0.1.7	1
1774860738163231954	569132089	0	7	10.0.1.7	1
1774860738164042057	853588939	0	7	10.0.1.7	1
1774860738165417677	705589223	0	7	10.0.1.7	1
1774860738165810608	1161823047	0	7	10.0.1.7	1
1774860738166126312	488523065	0	7	10.0.1.7	1
1774860738166350374	194088143	0	7	10.0.1.7	1
1774860738166980650	1632881477	0	7	10.0.1.7	1
1774860738167343760	215837656	0	7	10.0.1.7	1
1774860738173779014	357265650	0	7	10.0.1.7	1
1774860738180183675	1308873641	0	7	10.0.1.7	1
1774860738182807797	821507630	0	7	10.0.1.7	1
1774860738183914497	986920129	0	7	10.0.1.7	1
1774860738185544188	32958717	0	5	10.0.1.5	1
1774860738188616056	160692447	0	5	10.0.1.5	1
1774860738192975328	1678312776	0	5	10.0.1.5	1
1774860738193671490	172475835	0	5	10.0.1.5	1
1774860738194150015	214129242	0	2	10.0.1.2	1
1774860738197088561	2048999174	0	5	10.0.1.5	1
1774860738199220125	1448171685	0	9	10.0.1.9	1
1774860738201916220	2082966362	0	2	10.0.1.2	1
1774860738203146368	1905760050	0	5	10.0.1.5	1
1774860738203905416	1346040980	0	9	10.0.1.9	1
1774860738207549934	1325984103	0	5	10.0.1.5	1
1774860738208356830	1047859235	0	9	10.0.1.9	1
1774860738209085693	504165263	0	5	10.0.1.5	1
1774860738214460004	617141710	0	5	10.0.1.5	1
1774860738224963633	309571400	0	6	10.0.1.6	1
1774860738231298235	884874386	0	9	10.0.1.9	1
1774860738235073733	2100964273	0	2	10.0.1.2	1
1774860738238501403	1068732279	0	9	10.0.1.9	1
1774860738240024227	1464155146	0	5	10.0.1.5	1
1774860738240955301	1369889763	0	9	10.0.1.9	1
1774860738241635490	386669227	0	5	10.0.1.5	1
1774860738242063150	1145945195	0	6	10.0.1.6	1
1774860738243392564	62163760	0	2	10.0.1.2	1
1774860738243736985	375958582	0	5	10.0.1.5	1
1774860738244597933	696589296	0	2	10.0.1.2	1
1774860738247719031	1469736883	0	6	10.0.1.6	1
1774860738254086130	1467020342	0	2	10.0.1.2	1
1774860738254974786	1068732279	0	5	10.0.1.5	1
1774860738255915015	498620881	0	5	10.0.1.5	1
1774860738257747050	120515122	0	6	10.0.1.6	1
1774860738258477955	769794169	0	6	10.0.1.6	1
1774860738260188658	524410000	0	6	10.0.1.6	1
1774860738260622937	1369889763	0	6	10.0.1.6	1
1774860738261247990	986920129	0	6	10.0.1.6	1
1774860738261746122	1870314309	0	8	10.0.1.8	1
