timestamp_ns	dev_addr	fcnt	gw_id	src_ip	tenant_id
1774860738151166627	3542997242	0	7	10.0.1.7	2
1774860738155012157	3977872721	0	7	10.0.1.7	2
1774860738162342313	4125163832	0	7	10.0.1.7	2
1774860738162831921	4289439510	0	7	10.0.1.7	2
1774860738166969010	4021333295	0	7	10.0.1.7	2
1774860738167477035	3100276082	0	7	10.0.1.7	2
1774860738175458319	3637839798	0	7	10.0.1.7	2
1774860738175988601	2777486158	0	7	10.0.1.7	2
1774860738176641799	2512520756	0	7	10.0.1.7	2
1774860738179295265	2317066885	0	7	10.0.1.7	2
1774860738181896870	2664661692	0	7	10.0.1.7	2
1774860738183227333	3137795550	0	7	10.0.1.7	2
1774860738184725018	2695793574	0	7	10.0.1.7	2
1774860738186027606	3698919954	0	5	10.0.1.5	2
1774860738187294787	3553615832	0	5	10.0.1.5	2
1774860738187870908	2478971848	0	5	10.0.1.5	2
1774860738189693565	3276954995	0	9	10.0.1.9	2
1774860738190144368	3155707033	0	5	10.0.1.5	2
1774860738191080187	3128729228	0	9	10.0.1.9	2
1774860738193684955	4228832593	0	9	10.0.1.9	2
1774860738196402674	3976635696	0	9	10.0.1.9	2
1774860738198394516	3027906024	0	2	10.0.1.2	2
1774860738198867550	2827508298	0	5	10.0.1.5	2
1774860738201032437	3690917561	0	5	10.0.1.5	2
1774860738206707024	2294416087	0	5	10.0.1.5	2
1774860738210755032	2874538361	0	2	10.0.1.2	2
1774860738212551088	2224576380	0	9	10.0.1.9	2
1774860738215547244	3502891610	0	9	10.0.1.9	2
1774860738221401368	2963547610	0	2	10.0.1.2	2
1774860738224114818	3508446744	0	5	10.0.1.5	2
1774860738225168144	2358888647	0	9	10.0.1.9	2
1774860738227096305	4087572061	0	5	10.0.1.5	2
1774860738229986239	2246248500	0	5	10.0.1.5	2
1774860738232664199	3362804910	0	9	10.0.1.9	2
1774860738233064722	3079430277	0	2	10.0.1.2	2
1774860738233345915	2952448758	0	5	10.0.1.5	2
1774860738238958147	2460092401	0	5	10.0.1.5	2
1774860738239515913	3635055455	0	6	10.0.1.6	2
1774860738240509790	2454826618	0	9	10.0.1.9	2
1774860738244207708	4020911913	0	6	10.0.1.6	2
1774860738248164593	4017597448	0	5	10.0.1.5	2
1774860738248751253	3849406260	0	2	10.0.1.2	2
1774860738251397812	3478301526	0	5	10.0.1.5	2
1774860738252873274	2664661692	0	5	10.0.1.5	2
1774860738253668983	3100276082	0	6	10.0.1.6	2
1774860738255507574	3637839798	0	6	10.0.1.6	2
1774860738256266071	2695793574	0	2	10.0.1.2	2
1774860738259224869	4087572061	0	6	10.0.1.6	2
