timestamp_ns	dev_addr	fcnt	gw_id	src_ip	tenant_id
1774860492798425089	540277705	0	5	10.0.1.5	1
1774860492870601294	1702218925	0	5	10.0.1.5	1
1774860492992522755	1905187235	0	5	10.0.1.5	1
1774860493035093220	1104968963	0	5	10.0.1.5	1
1774860493035373929	1754397665	0	5	10.0.1.5	1
1774860493086538519	709152284	0	5	10.0.1.5	1
1774860493151042156	315390402	0	5	10.0.1.5	1
1774860493156332543	1369284351	0	5	10.0.1.5	1
1774860493380196839	1763735426	0	5	10.0.1.5	1
1774860493384596617	1251223046	0	5	10.0.1.5	1
1774860493422449361	1980735720	0	5	10.0.1.5	1
1774860493422752656	1936997510	0	5	10.0.1.5	1
1774860493423000265	913731522	0	5	10.0.1.5	1
1774860493423202355	1028690126	0	20	10.0.1.20	1
1774860493423393510	1197356736	0	5	10.0.1.5	1
1774860493423587239	1268713807	0	20	10.0.1.20	1
1774860493423773155	478672507	0	17	10.0.1.17	1
1774860493423998278	1912973427	0	20	10.0.1.20	1
1774860493533911756	1091659456	0	5	10.0.1.5	1
1774860493602417211	603033826	0	17	10.0.1.17	1
1774860493673686779	2081434964	0	20	10.0.1.20	1
1774860493674010292	478672507	0	36	10.0.1.36	1
1774860493674236761	890376100	0	2	10.0.1.2	1
1774860493674445720	2069164530	0	5	10.0.1.5	1
1774860493738683502	478672507	0	9	10.0.1.9	1
1774860493789455511	167154694	0	11	10.0.1.11	1
1774860493789856927	478672507	0	16	10.0.1.16	1
1774860493884275546	322638822	0	17	10.0.1.17	1
1774860493888257053	1100892075	0	2	10.0.1.2	1
1774860493922908146	540277705	0	3	10.0.1.3	1
1774860493923237671	1061648010	0	5	10.0.1.5	1
1774860493923505945	1905187235	0	8	10.0.1.8	1
1774860494083804294	1905187235	0	16	10.0.1.16	1
1774860494084320499	337922337	0	17	10.0.1.17	1
1774860494100950930	1886583667	0	20	10.0.1.20	1
1774860494103326349	14168417	0	32	10.0.1.32	1
1774860494116423569	493901422	0	38	10.0.1.38	1
1774860494117362868	478672507	0	48	10.0.1.48	1
1774860494122058216	1912973427	0	2	10.0.1.2	1
1774860494133967631	337922337	0	8	10.0.1.8	1
1774860494143268662	322638822	0	9	10.0.1.9	1
1774860494145749299	493901422	0	14	10.0.1.14	1
1774860494146010812	147839008	0	20	10.0.1.20	1
1774860494150071780	871539492	0	30	10.0.1.30	1
1774860494151711947	882399331	0	36	10.0.1.36	1
1774860494155929445	1268713807	0	40	10.0.1.40	1
1774860494160498531	1268713807	0	44	10.0.1.44	1
1774860494164041787	540277705	0	46	10.0.1.46	1
1774860494165180122	1272056925	0	48	10.0.1.48	1
1774860494165791516	1012352687	0	2	10.0.1.2	1
1774860494166767950	944675270	0	4	10.0.1.4	1
1774860494167445250	1369284351	0	8	10.0.1.8	1
1774860494168145221	337922337	0	9	10.0.1.9	1
1774860494168409062	1754397665	0	10	10.0.1.10	1
1774860494168624268	890376100	0	11	10.0.1.11	1
1774860494172031858	603033826	0	16	10.0.1.16	1
1774860494175940943	493901422	0	19	10.0.1.19	1
1774860494180218163	1936188909	0	20	10.0.1.20	1
1774860494201496621	289317681	0	28	10.0.1.28	1
1774860494215344724	740951277	0	34	10.0.1.34	1
1774860494217824452	944675270	0	35	10.0.1.35	1
1774860494242474208	2034212204	0	44	10.0.1.44	1
1774860494243943218	1755002585	0	47	10.0.1.47	1
1774860494261926475	1268713807	0	6	10.0.1.6	1
1774860494262681250	1012352687	0	8	10.0.1.8	1
1774860494272833766	289317681	0	9	10.0.1.9	1
1774860494273403947	1100892075	0	10	10.0.1.10	1
1774860494282738275	882399331	0	11	10.0.1.11	1
1774860494285285451	1268713807	0	16	10.0.1.16	1
1774860494292273158	243393003	0	17	10.0.1.17	1
1774860494293088112	200123928	0	20	10.0.1.20	1
1774860494293812703	315390402	0	28	10.0.1.28	1
1774860494294047751	1905187235	0	29	10.0.1.29	1
1774860494295993941	289317681	0	30	10.0.1.30	1
1774860494296276095	1905187235	0	34	10.0.1.34	1
1774860494296887794	493901422	0	35	10.0.1.35	1
1774860494297150971	274631186	0	38	10.0.1.38	1
1774860494297382660	1100892075	0	40	10.0.1.40	1
1774860494297596861	1894154119	0	42	10.0.1.42	1
1774860494299444204	603033826	0	46	10.0.1.46	1
1774860494300245438	1763735426	0	47	10.0.1.47	1
1774860494301661501	167154694	0	49	10.0.1.49	1
1774860494302269017	167154694	0	1	10.0.1.1	1
1774860494305004764	493901422	0	4	10.0.1.4	1
1774860494307057032	1928926974	0	7	10.0.1.7	1
1774860494307557278	1980735720	0	8	10.0.1.8	1
1774860494308249727	2081434964	0	9	10.0.1.9	1
1774860494309744859	1763735426	0	10	10.0.1.10	1
1774860494310110829	540277705	0	13	10.0.1.13	1
1774860494311573274	1905187235	0	15	10.0.1.15	1
1774860494313235973	882399331	0	17	10.0.1.17	1
1774860494314133366	1109477432	0	19	10.0.1.19	1
1774860494318171305	1936997510	0	20	10.0.1.20	1
1774860494319095986	1905187235	0	22	10.0.1.22	1
1774860494327623670	890376100	0	27	10.0.1.27	1
1774860494329864986	357215365	0	28	10.0.1.28	1
1774860494330514958	357215365	0	30	10.0.1.30	1
1774860494337190698	1563312943	0	36	10.0.1.36	1
1774860494338595576	1912973427	0	38	10.0.1.38	1
1774860494349651840	944675270	0	42	10.0.1.42	1
