timestamp_ns	dev_addr	fcnt	gw_id	src_ip	tenant_id
1774859940473633959	1751071224	0	5	10.0.1.5	1
1774859940478947423	1389208256	0	5	10.0.1.5	1
1774859940479939034	1851428394	0	5	10.0.1.5	1
1774859940481094101	1408172391	0	5	10.0.1.5	1
1774859940481925671	586728205	0	5	10.0.1.5	1
1774859940485038590	938345943	0	5	10.0.1.5	1
1774859940487146406	859040222	0	5	10.0.1.5	1
1774859940487819072	1486205761	0	5	10.0.1.5	1
1774859940497500895	1712169132	0	5	10.0.1.5	1
1774859940498040120	572778326	0	5	10.0.1.5	1
1774859940503233870	911606087	0	5	10.0.1.5	1
1774859940510675227	924721818	0	5	10.0.1.5	1
1774859940512967637	2136957038	0	5	10.0.1.5	1
1774859940514794638	630858591	0	5	10.0.1.5	1
1774859940517413545	704202633	0	5	10.0.1.5	1
1774859940518183005	634881968	0	5	10.0.1.5	1
1774859940518891499	957596808	0	5	10.0.1.5	1
1774859940519347551	1541169363	0	5	10.0.1.5	1
1774859940525764207	357866914	0	5	10.0.1.5	1
1774859940526090910	960203639	0	5	10.0.1.5	1
1774859940526925254	1751071224	0	6	10.0.1.6	1
1774859940527391836	1560822028	0	5	10.0.1.5	1
1774859940527786451	78642497	0	6	10.0.1.6	1
1774859940528190716	1957661623	0	5	10.0.1.5	1
1774859940529673431	1320383499	0	5	10.0.1.5	1
1774859940529936306	614418471	0	6	10.0.1.6	1
1774859940532946107	1851428394	0	6	10.0.1.6	1
1774859940533291043	934027618	0	5	10.0.1.5	1
1774859940533611720	1373249887	0	5	10.0.1.5	1
1774859940533944598	102658371	0	6	10.0.1.6	1
1774859940534628700	855179645	0	7	10.0.1.7	1
1774859940536441824	1441356426	0	5	10.0.1.5	1
1774859940537078747	938345943	0	6	10.0.1.6	1
1774859940537287196	1016618257	0	7	10.0.1.7	1
1774859940539375739	872329827	0	5	10.0.1.5	1
1774859940539809917	78642497	0	7	10.0.1.7	1
1774859940540644648	944327231	0	6	10.0.1.6	1
1774859940543681339	1016618257	0	3	10.0.1.3	1
1774859940545376910	1101843836	0	5	10.0.1.5	1
1774859940546649373	2054022404	0	6	10.0.1.6	1
1774859940547397777	1389208256	0	7	10.0.1.7	1
1774859940548759862	1610393663	0	5	10.0.1.5	1
1774859940551350242	78642497	0	3	10.0.1.3	1
1774859940552990281	401186913	0	6	10.0.1.6	1
1774859940554241688	614418471	0	7	10.0.1.7	1
1774859940554502892	1486205761	0	6	10.0.1.6	1
1774859940554701549	1851428394	0	7	10.0.1.7	1
1774859940554931496	1389208256	0	3	10.0.1.3	1
1774859940555724205	1712169132	0	6	10.0.1.6	1
1774859940557841598	102658371	0	7	10.0.1.7	1
1774859940558051539	855179645	0	2	10.0.1.2	1
1774859940558358212	102658371	0	3	10.0.1.3	1
1774859940558786272	572778326	0	6	10.0.1.6	1
1774859940560607333	1408172391	0	7	10.0.1.7	1
1774859940561413533	1408172391	0	3	10.0.1.3	1
1774859940562740788	177406861	0	6	10.0.1.6	1
1774859940562940238	586728205	0	7	10.0.1.7	1
1774859940563120525	586728205	0	3	10.0.1.3	1
1774859940564024167	78642497	0	2	10.0.1.2	1
1774859940564892081	911606087	0	6	10.0.1.6	1
1774859940566088166	1716574767	0	3	10.0.1.3	1
1774859940566324377	924721818	0	6	10.0.1.6	1
1774859940566554720	938345943	0	7	10.0.1.7	1
1774859940566951766	1389208256	0	2	10.0.1.2	1
1774859940570099936	859040222	0	3	10.0.1.3	1
1774859940570590250	2136957038	0	6	10.0.1.6	1
1774859940572435487	387527348	0	6	10.0.1.6	1
1774859940572992212	944327231	0	7	10.0.1.7	1
1774859940573492645	944327231	0	3	10.0.1.3	1
1774859940574414183	2054022404	0	7	10.0.1.7	1
1774859940574901579	1408172391	0	2	10.0.1.2	1
1774859940575390576	2054022404	0	3	10.0.1.3	1
1774859940575990967	630858591	0	6	10.0.1.6	1
1774859940576701984	728075609	0	3	10.0.1.3	1
1774859940577173810	728075609	0	7	10.0.1.7	1
1774859940577559024	586728205	0	2	10.0.1.2	1
1774859940579756704	1486205761	0	3	10.0.1.3	1
1774859940580227813	704202633	0	6	10.0.1.6	1
1774859940580632020	401186913	0	7	10.0.1.7	1
1774859940581443566	634881968	0	6	10.0.1.6	1
1774859940582214753	938345943	0	2	10.0.1.2	1
1774859940583317386	1486205761	0	7	10.0.1.7	1
1774859940584298316	572778326	0	3	10.0.1.3	1
1774859940584733292	957596808	0	6	10.0.1.6	1
1774859940585481598	859040222	0	2	10.0.1.2	1
1774859940586644477	1712169132	0	7	10.0.1.7	1
1774859940587092511	944327231	0	2	10.0.1.2	1
1774859940587499982	357866914	0	6	10.0.1.6	1
1774859940588240004	2054022404	0	2	10.0.1.2	1
1774859940588659666	911606087	0	3	10.0.1.3	1
1774859940589128944	1751071224	0	4	10.0.1.4	1
1774859940589509245	572778326	0	7	10.0.1.7	1
1774859940589889532	924721818	0	3	10.0.1.3	1
1774859940590292557	953285994	0	6	10.0.1.6	1
1774859940590940864	401186913	0	2	10.0.1.2	1
1774859940591293726	1016618257	0	4	10.0.1.4	1
1774859940591765502	177406861	0	7	10.0.1.7	1
1774859940591996630	1486205761	0	2	10.0.1.2	1
1774859940592353980	2136957038	0	3	10.0.1.3	1
1774859940593309728	911606087	0	7	10.0.1.7	1
1774859940594019439	387527348	0	3	10.0.1.3	1
1774859940594282118	1389208256	0	4	10.0.1.4	1
1774859940594476009	1957661623	0	6	10.0.1.6	1
1774859940594966762	1712169132	0	2	10.0.1.2	1
1774859940595277025	630858591	0	3	10.0.1.3	1
1774859940596161388	924721818	0	7	10.0.1.7	1
1774859940596780346	220327339	0	3	10.0.1.3	1
1774859940597066801	614418471	0	4	10.0.1.4	1
1774859940597298334	1320383499	0	6	10.0.1.6	1
1774859940597529087	2136957038	0	7	10.0.1.7	1
1774859940597813901	572778326	0	2	10.0.1.2	1
1774859940598918864	387527348	0	7	10.0.1.7	1
1774859940603712204	704202633	0	3	10.0.1.3	1
1774859940604221413	1851428394	0	4	10.0.1.4	1
1774859940604707691	934027618	0	6	10.0.1.6	1
1774859940605193246	911606087	0	2	10.0.1.2	1
1774859940607013806	630858591	0	7	10.0.1.7	1
1774859940607815318	634881968	0	3	10.0.1.3	1
1774859940608380809	102658371	0	4	10.0.1.4	1
1774859940609448772	1699685682	0	6	10.0.1.6	1
1774859940611999975	220327339	0	7	10.0.1.7	1
1774859940612730489	2136957038	0	2	10.0.1.2	1
1774859940613139666	957596808	0	3	10.0.1.3	1
1774859940613438235	1408172391	0	4	10.0.1.4	1
1774859940613648443	123175515	0	6	10.0.1.6	1
1774859940615124726	1441356426	0	6	10.0.1.6	1
1774859940615693735	634881968	0	7	10.0.1.7	1
1774859940615969263	387527348	0	2	10.0.1.2	1
1774859940616957021	872329827	0	6	10.0.1.6	1
1774859940617755938	357866914	0	3	10.0.1.3	1
1774859940621201667	1101843836	0	6	10.0.1.6	1
1774859940621539613	938345943	0	4	10.0.1.4	1
1774859940621941560	1610393663	0	6	10.0.1.6	1
1774859940622221864	953285994	0	3	10.0.1.3	1
1774859940622609834	859040222	0	4	10.0.1.4	1
1774859940623038476	357866914	0	7	10.0.1.7	1
1774859940623459063	704202633	0	2	10.0.1.2	1
1774859940624561834	953285994	0	7	10.0.1.7	1
1774859940624870930	634881968	0	2	10.0.1.2	1
1774859940625219967	960203639	0	3	10.0.1.3	1
1774859940625451872	944327231	0	4	10.0.1.4	1
1774859940626058676	960203639	0	7	10.0.1.7	1
1774859940627436623	1822503463	0	6	10.0.1.6	1
1774859940628569996	1560822028	0	3	10.0.1.3	1
1774859940628890435	728075609	0	4	10.0.1.4	1
1774859940630232303	357866914	0	2	10.0.1.2	1
1774859940631496030	1957661623	0	7	10.0.1.7	1
1774859940632712371	401186913	0	4	10.0.1.4	1
1774859940633500758	960203639	0	2	10.0.1.2	1
1774859940633698370	1320383499	0	3	10.0.1.3	1
1774859940633914599	1486205761	0	4	10.0.1.4	1
1774859940635720735	1320383499	0	7	10.0.1.7	1
1774859940635998190	934027618	0	3	10.0.1.3	1
1774859940636568716	788871510	0	4	10.0.1.4	1
1774859940636812272	934027618	0	7	10.0.1.7	1
1774859940638924760	123175515	0	3	10.0.1.3	1
1774859940639183738	1712169132	0	4	10.0.1.4	1
1774859940639531707	1373249887	0	7	10.0.1.7	1
1774859940639772576	934027618	0	2	10.0.1.2	1
1774859940645684552	1699685682	0	7	10.0.1.7	1
1774859940646737641	1441356426	0	3	10.0.1.3	1
1774859940647569009	123175515	0	2	10.0.1.2	1
1774859940648005829	872329827	0	3	10.0.1.3	1
1774859940648293913	911606087	0	4	10.0.1.4	1
1774859940648757167	123175515	0	7	10.0.1.7	1
