timestamp_ns	dev_addr	fcnt	gw_id	src_ip	tenant_id
1775891944759525361	2814079429	0	5	10.0.1.5	2
1775891944763347301	3117961289	0	5	10.0.1.5	2
1775891944763590899	2269654108	0	5	10.0.1.5	2
1775891944767362494	3933538566	0	5	10.0.1.5	2
1775891944767649846	4003446464	0	5	10.0.1.5	2
1775891944767890961	3236403498	0	5	10.0.1.5	2
1775891944780977443	3886550085	0	5	10.0.1.5	2
1775891944787748569	2837957120	0	5	10.0.1.5	2
1775891944795901217	4078343812	0	5	10.0.1.5	2
1775891944798127257	2312262218	0	6	10.0.1.6	2
1775891944802997731	3681464620	0	5	10.0.1.5	2
1775891944810425714	3141149368	0	6	10.0.1.6	2
1775891944812148890	2679509244	0	5	10.0.1.5	2
1775891944813180277	4071364364	0	6	10.0.1.6	2
1775891944816451259	3087562378	0	5	10.0.1.5	2
1775891944819900895	3113279414	0	6	10.0.1.6	2
1775891944820264482	3270076500	0	5	10.0.1.5	2
1775891944820471848	3547293933	0	6	10.0.1.6	2
1775891944820719658	2488388541	0	5	10.0.1.5	2
1775891944821039591	2754992992	0	5	10.0.1.5	2
1775891944822754165	2874121562	0	5	10.0.1.5	2
1775891944823270371	2369752238	0	6	10.0.1.6	2
1775891944824758963	3431433774	0	5	10.0.1.5	2
1775891944826743742	3537561314	0	5	10.0.1.5	2
1775891944829724763	3091134761	0	6	10.0.1.6	2
1775891944831669259	2757684640	0	5	10.0.1.5	2
1775891944838113205	4022837452	0	5	10.0.1.5	2
1775891944838482936	2948177184	0	6	10.0.1.6	2
1775891944843659893	3398907230	0	5	10.0.1.5	2
1775891944844780517	2451198781	0	5	10.0.1.5	2
1775891944846750674	3842335575	0	6	10.0.1.6	2
1775891944847072479	3236981317	0	1	10.0.1.1	2
1775891944848426556	2289028283	0	6	10.0.1.6	2
1775891944849207040	3468204099	0	2	10.0.1.2	2
1775891944851944480	3604292198	0	6	10.0.1.6	2
1775891944853694176	3337868983	0	2	10.0.1.2	2
