timestamp_ns	dev_addr	fcnt	gw_id	src_ip	tenant_id
1774859777133736653	1480413236	0	3	10.0.1.3	1
1774859777134864770	501273796	0	3	10.0.1.3	1
1774859777136760952	1277847336	0	3	10.0.1.3	1
1774859777140134634	1770042565	0	3	10.0.1.3	1
1774859777147558692	1006521218	0	3	10.0.1.3	1
1774859777148112236	1159601584	0	3	10.0.1.3	1
1774859777153080760	1296465183	0	3	10.0.1.3	1
1774859777153517587	491611440	0	3	10.0.1.3	1
1774859777154071618	44550528	0	3	10.0.1.3	1
1774859777154700314	1638764103	0	3	10.0.1.3	1
1774859777160612145	1845991400	0	5	10.0.1.5	1
1774859777163213035	1009129365	0	1	10.0.1.1	1
1774859777164203833	568126730	0	1	10.0.1.1	1
1774859777164695730	246480226	0	5	10.0.1.5	1
1774859777165246743	128071720	0	5	10.0.1.5	1
1774859777165626545	1266563495	0	1	10.0.1.1	1
1774859777169407105	305450101	0	1	10.0.1.1	1
1774859777179193212	1284273956	0	5	10.0.1.5	1
1774859777179502537	1577399599	0	5	10.0.1.5	1
1774859777179733838	1448044716	0	5	10.0.1.5	1
1774859777180025411	584644243	0	1	10.0.1.1	1
1774859777182218597	1237480982	0	5	10.0.1.5	1
1774859777183159971	877284807	0	7	10.0.1.7	1
1774859777183388691	618700532	0	7	10.0.1.7	1
1774859777184061976	55544441	0	1	10.0.1.1	1
1774859777187960007	319952289	0	7	10.0.1.7	1
1774859777189214185	1702156884	0	7	10.0.1.7	1
1774859777190260995	1978245900	0	7	10.0.1.7	1
1774859777190620284	943074860	0	7	10.0.1.7	1
1774859777192054895	653030851	0	7	10.0.1.7	1
1774859777192934940	1910021119	0	7	10.0.1.7	1
1774859777196020276	1847945910	0	7	10.0.1.7	1
1774859777197301578	1642310409	0	7	10.0.1.7	1
1774859777199499353	940080013	0	8	10.0.1.8	1
1774859777201541045	1260836896	0	8	10.0.1.8	1
1774859777203673463	376219230	0	8	10.0.1.8	1
