timestamp_ns	dev_addr	fcnt	gw_id	src_ip	tenant_id
1775891877550893812	159323232	0	6	10.0.1.6	1
1775891877555242702	991584437	0	6	10.0.1.6	1
1775891877556089697	80760956	0	6	10.0.1.6	1
1775891877563267821	791857963	0	6	10.0.1.6	1
1775891877571522763	616493239	0	6	10.0.1.6	1
1775891877580487072	193910269	0	6	10.0.1.6	1
1775891877583161324	825669839	0	6	10.0.1.6	1
1775891877587417599	1246247906	0	6	10.0.1.6	1
1775891877592887602	2049196483	0	6	10.0.1.6	1
1775891877593244461	88095607	0	6	10.0.1.6	1
1775891877593475110	1227623388	0	6	10.0.1.6	1
1775891877593733616	404241178	0	6	10.0.1.6	1
1775891877593949747	1299240137	0	6	10.0.1.6	1
1775891877596295089	1076678090	0	6	10.0.1.6	1
1775891877615444734	1798253807	0	6	10.0.1.6	1
1775891877615878818	2109656975	0	6	10.0.1.6	1
1775891877633081761	781464915	0	6	10.0.1.6	1
1775891877634150349	1971254253	0	6	10.0.1.6	1
1775891877635013011	831970736	0	6	10.0.1.6	1
1775891877637299392	112454088	0	6	10.0.1.6	1
1775891877645384469	708005517	0	6	10.0.1.6	1
1775891877645803589	80760956	0	3	10.0.1.3	1
1775891877646930323	1198216880	0	6	10.0.1.6	1
1775891877648742865	791857963	0	3	10.0.1.3	1
1775891877649939653	830140310	0	6	10.0.1.6	1
1775891877654081816	616493239	0	3	10.0.1.3	1
1775891877654854748	1384410699	0	3	10.0.1.3	1
1775891877655749566	541156829	0	6	10.0.1.6	1
1775891877655992139	1828724620	0	6	10.0.1.6	1
1775891877656649077	193910269	0	3	10.0.1.3	1
1775891877657610504	2071054764	0	6	10.0.1.6	1
1775891877658276848	322924264	0	6	10.0.1.6	1
1775891877659116488	1246247906	0	3	10.0.1.3	1
1775891877659384603	175024177	0	6	10.0.1.6	1
1775891877661048803	2049196483	0	3	10.0.1.3	1
1775891877661352190	1425096149	0	6	10.0.1.6	1
1775891877663925231	991584437	0	1	10.0.1.1	1
1775891877665813416	80760956	0	1	10.0.1.1	1
1775891877666071618	1586820853	0	3	10.0.1.3	1
1775891877666500827	791857963	0	1	10.0.1.1	1
1775891877666971173	88095607	0	3	10.0.1.3	1
1775891877668926614	1952169918	0	3	10.0.1.3	1
1775891877670397929	2098882933	0	1	10.0.1.1	1
1775891877670920553	1227623388	0	3	10.0.1.3	1
1775891877672213471	193910269	0	1	10.0.1.1	1
1775891877673125126	825669839	0	1	10.0.1.1	1
1775891877673500881	1299240137	0	3	10.0.1.3	1
1775891877673839320	2049196483	0	1	10.0.1.1	1
1775891877674165845	1076678090	0	3	10.0.1.3	1
1775891877674658027	1586820853	0	1	10.0.1.1	1
1775891877675653573	2056693114	0	3	10.0.1.3	1
1775891877676173211	88095607	0	1	10.0.1.1	1
1775891877676529685	755790162	0	2	10.0.1.2	1
1775891877677689361	159323232	0	2	10.0.1.2	1
1775891877678365027	967491023	0	3	10.0.1.3	1
1775891877678790417	1952169918	0	1	10.0.1.1	1
1775891877679148865	991584437	0	2	10.0.1.2	1
1775891877679755242	1741537965	0	3	10.0.1.3	1
1775891877680173530	404241178	0	1	10.0.1.1	1
1775891877681176582	791857963	0	2	10.0.1.2	1
1775891877682041497	1798253807	0	3	10.0.1.3	1
1775891877683897486	1299240137	0	1	10.0.1.1	1
1775891877684372431	616493239	0	2	10.0.1.2	1
1775891877685332492	181095426	0	3	10.0.1.3	1
1775891877685804100	1076678090	0	1	10.0.1.1	1
1775891877686201226	1384410699	0	2	10.0.1.2	1
1775891877686641348	84057081	0	3	10.0.1.3	1
1775891877687494254	1519606039	0	3	10.0.1.3	1
1775891877688059661	159323232	0	7	10.0.1.7	1
1775891877688501693	2056693114	0	1	10.0.1.1	1
1775891877689757437	193910269	0	2	10.0.1.2	1
1775891877693560964	2128126288	0	3	10.0.1.3	1
1775891877694236725	80760956	0	7	10.0.1.7	1
1775891877694615679	1741537965	0	1	10.0.1.1	1
1775891877694837248	1275776695	0	2	10.0.1.2	1
1775891877695111313	1125428655	0	3	10.0.1.3	1
1775891877696352886	991584437	0	4	10.0.1.4	1
1775891877700462347	616493239	0	7	10.0.1.7	1
1775891877701342528	1246247906	0	2	10.0.1.2	1
1775891877701764123	781464915	0	3	10.0.1.3	1
1775891877702074772	1971254253	0	3	10.0.1.3	1
1775891877702438031	193910269	0	7	10.0.1.7	1
1775891877702785846	1387547364	0	1	10.0.1.1	1
1775891877703111398	2049196483	0	2	10.0.1.2	1
1775891877703430060	84057081	0	1	10.0.1.1	1
1775891877703766299	1663150465	0	3	10.0.1.3	1
1775891877704077988	1519606039	0	1	10.0.1.1	1
1775891877704451255	88095607	0	2	10.0.1.2	1
1775891877704801462	1457921752	0	3	10.0.1.3	1
1775891877705113605	1246247906	0	7	10.0.1.7	1
1775891877707983993	1125428655	0	1	10.0.1.1	1
1775891877708448615	112454088	0	3	10.0.1.3	1
1775891877708827614	2049196483	0	7	10.0.1.7	1
1775891877709133943	1227623388	0	2	10.0.1.2	1
1775891877709498818	1354818608	0	3	10.0.1.3	1
1775891877709828979	1275776695	0	4	10.0.1.4	1
1775891877710125229	781464915	0	1	10.0.1.1	1
1775891877710474421	708005517	0	3	10.0.1.3	1
1775891877710796552	1586820853	0	7	10.0.1.7	1
1775891877711190415	404241178	0	2	10.0.1.2	1
1775891877711511099	1198216880	0	3	10.0.1.3	1
1775891877711847022	1246247906	0	4	10.0.1.4	1
